unitid,institution,cipcode,major_number,award_level_code,award_count_total,award_level_name,degree_group,cip2,cip2_title,cip6_title,is_cip6
236948,University of Washington-Seattle Campus,27.0303,1,5,29,Bachelors,Bachelors,27,MATHEMATICS AND STATISTICS.,Computational Mathematics.,True
236948,University of Washington-Seattle Campus,27.0304,1,7,60,Masters,Graduate,27,MATHEMATICS AND STATISTICS.,Computational and Applied Mathematics.,True
236948,University of Washington-Seattle Campus,27.0399,1,5,38,Bachelors,Bachelors,27,MATHEMATICS AND STATISTICS.,"Applied Mathematics, Other.",True
236948,University of Washington-Seattle Campus,27.0501,1,5,31,Bachelors,Bachelors,27,MATHEMATICS AND STATISTICS.,"Statistics, General.",True
236948,University of Washington-Seattle Campus,27.0501,1,7,46,Masters,Graduate,27,MATHEMATICS AND STATISTICS.,"Statistics, General.",True
236948,University of Washington-Seattle Campus,27.0501,1,17,5,Doctoral (Research/Scholarship),Graduate,27,MATHEMATICS AND STATISTICS.,"Statistics, General.",True
236948,University of Washington-Seattle Campus,27.0501,2,5,8,Bachelors,Bachelors,27,MATHEMATICS AND STATISTICS.,"Statistics, General.",True
236948,University of Washington-Seattle Campus,27.0502,1,7,0,Masters,Graduate,27,MATHEMATICS AND STATISTICS.,Mathematical Statistics and Probability.,True
236948,University of Washington-Seattle Campus,27.0502,1,17,0,Doctoral (Research/Scholarship),Graduate,27,MATHEMATICS AND STATISTICS.,Mathematical Statistics and Probability.,True
236948,University of Washington-Seattle Campus,30.0,1,7,0,Masters,Graduate,30,MULTI/INTERDISCIPLINARY STUDIES.,Not a CIP6 program (aggregate / unclassified),False
236948,University of Washington-Seattle Campus,30.1401,1,7,26,Masters,Graduate,30,MULTI/INTERDISCIPLINARY STUDIES.,Museology/Museum Studies.,True
236948,University of Washington-Seattle Campus,30.1701,1,5,0,Bachelors,Bachelors,30,MULTI/INTERDISCIPLINARY STUDIES.,Behavioral Sciences.,True
236948,University of Washington-Seattle Campus,30.1701,1,7,44,Masters,Graduate,30,MULTI/INTERDISCIPLINARY STUDIES.,Behavioral Sciences.,True
236948,University of Washington-Seattle Campus,30.1701,1,8,23,,,30,MULTI/INTERDISCIPLINARY STUDIES.,Behavioral Sciences.,True
236948,University of Washington-Seattle Campus,30.1701,1,17,6,Doctoral (Research/Scholarship),Graduate,30,MULTI/INTERDISCIPLINARY STUDIES.,Behavioral Sciences.,True
236948,University of Washington-Seattle Campus,30.1801,1,5,0,Bachelors,Bachelors,30,MULTI/INTERDISCIPLINARY STUDIES.,Natural Sciences.,True
236948,University of Washington-Seattle Campus,30.1901,1,5,109,Bachelors,Bachelors,30,MULTI/INTERDISCIPLINARY STUDIES.,Nutrition Sciences.,True
236948,University of Washington-Seattle Campus,30.1901,1,7,19,Masters,Graduate,30,MULTI/INTERDISCIPLINARY STUDIES.,Nutrition Sciences.,True
236948,University of Washington-Seattle Campus,30.1901,1,17,0,Doctoral (Research/Scholarship),Graduate,30,MULTI/INTERDISCIPLINARY STUDIES.,Nutrition Sciences.,True
236948,University of Washington-Seattle Campus,30.1901,2,5,8,Bachelors,Bachelors,30,MULTI/INTERDISCIPLINARY STUDIES.,Nutrition Sciences.,True
236948,University of Washington-Seattle Campus,30.2701,1,5,127,Bachelors,Bachelors,30,MULTI/INTERDISCIPLINARY STUDIES.,Human Biology.,True
236948,University of Washington-Seattle Campus,30.2701,1,7,1,Masters,Graduate,30,MULTI/INTERDISCIPLINARY STUDIES.,Human Biology.,True
236948,University of Washington-Seattle Campus,30.2701,1,17,0,Doctoral (Research/Scholarship),Graduate,30,MULTI/INTERDISCIPLINARY STUDIES.,Human Biology.,True
236948,University of Washington-Seattle Campus,30.2701,2,5,18,Bachelors,Bachelors,30,MULTI/INTERDISCIPLINARY STUDIES.,Human Biology.,True
236948,University of Washington-Seattle Campus,30.3101,1,5,21,Bachelors,Bachelors,30,MULTI/INTERDISCIPLINARY STUDIES.,Human Computer Interaction.,True
236948,University of Washington-Seattle Campus,30.3101,1,7,42,Masters,Graduate,30,MULTI/INTERDISCIPLINARY STUDIES.,Human Computer Interaction.,True
236948,University of Washington-Seattle Campus,30.3301,1,17,0,Doctoral (Research/Scholarship),Graduate,30,MULTI/INTERDISCIPLINARY STUDIES.,Sustainability Studies.,True
236948,University of Washington-Seattle Campus,30.4401,1,5,34,Bachelors,Bachelors,30,MULTI/INTERDISCIPLINARY STUDIES.,Geography and Environmental Studies.,True
236948,University of Washington-Seattle Campus,30.4401,1,7,1,Masters,Graduate,30,MULTI/INTERDISCIPLINARY STUDIES.,Geography and Environmental Studies.,True
236948,University of Washington-Seattle Campus,30.4401,1,17,3,Doctoral (Research/Scholarship),Graduate,30,MULTI/INTERDISCIPLINARY STUDIES.,Geography and Environmental Studies.,True
236948,University of Washington-Seattle Campus,30.4401,2,5,1,Bachelors,Bachelors,30,MULTI/INTERDISCIPLINARY STUDIES.,Geography and Environmental Studies.,True
236948,University of Washington-Seattle Campus,30.7099,1,7,0,Masters,Graduate,30,MULTI/INTERDISCIPLINARY STUDIES.,"Data Science, Other.",True
236948,University of Washington-Seattle Campus,30.9999,1,7,0,Masters,Graduate,30,MULTI/INTERDISCIPLINARY STUDIES.,"Multi-/Interdisciplinary Studies, Other.",True
236948,University of Washington-Seattle Campus,30.9999,1,17,2,Doctoral (Research/Scholarship),Graduate,30,MULTI/INTERDISCIPLINARY STUDIES.,"Multi-/Interdisciplinary Studies, Other.",True
236948,University of Washington-Seattle Campus,31.0301,1,5,0,Bachelors,Bachelors,31,"PARKS, RECREATION, LEISURE, FITNESS, AND KINESIOLOGY.","Parks, Recreation, and Leisure Facilities Management, General.",True
236948,University of Washington-Seattle Campus,31.0501,1,5,0,Bachelors,Bachelors,31,"PARKS, RECREATION, LEISURE, FITNESS, AND KINESIOLOGY.","Sports, Kinesiology, and Physical Education/Fitness, General.",True
236948,University of Washington-Seattle Campus,31.0501,1,7,0,Masters,Graduate,31,"PARKS, RECREATION, LEISURE, FITNESS, AND KINESIOLOGY.","Sports, Kinesiology, and Physical Education/Fitness, General.",True
236948,University of Washington-Seattle Campus,31.0599,1,5,0,Bachelors,Bachelors,31,"PARKS, RECREATION, LEISURE, FITNESS, AND KINESIOLOGY.","Sports, Kinesiology, and Physical Education/Fitness, Other.",True
236948,University of Washington-Seattle Campus,38.0101,1,5,59,Bachelors,Bachelors,38,PHILOSOPHY AND RELIGIOUS STUDIES.,Philosophy.,True
236948,University of Washington-Seattle Campus,38.0101,1,7,6,Masters,Graduate,38,PHILOSOPHY AND RELIGIOUS STUDIES.,Philosophy.,True
236948,University of Washington-Seattle Campus,38.0101,1,17,2,Doctoral (Research/Scholarship),Graduate,38,PHILOSOPHY AND RELIGIOUS STUDIES.,Philosophy.,True
236948,University of Washington-Seattle Campus,38.0101,2,5,11,Bachelors,Bachelors,38,PHILOSOPHY AND RELIGIOUS STUDIES.,Philosophy.,True
236948,University of Washington-Seattle Campus,38.0103,1,5,15,Bachelors,Bachelors,38,PHILOSOPHY AND RELIGIOUS STUDIES.,Ethics.,True
236948,University of Washington-Seattle Campus,38.0103,2,5,3,Bachelors,Bachelors,38,PHILOSOPHY AND RELIGIOUS STUDIES.,Ethics.,True
236948,University of Washington-Seattle Campus,38.0199,1,17,0,Doctoral (Research/Scholarship),Graduate,38,PHILOSOPHY AND RELIGIOUS STUDIES.,"Philosophy, Other.",True
236948,University of Washington-Seattle Campus,38.0201,1,5,0,Bachelors,Bachelors,38,PHILOSOPHY AND RELIGIOUS STUDIES.,Religion/Religious Studies.,True
236948,University of Washington-Seattle Campus,38.0201,1,7,2,Masters,Graduate,38,PHILOSOPHY AND RELIGIOUS STUDIES.,Religion/Religious Studies.,True
236948,University of Washington-Seattle Campus,38.0205,1,5,0,Bachelors,Bachelors,38,PHILOSOPHY AND RELIGIOUS STUDIES.,Islamic Studies.,True
236948,University of Washington-Seattle Campus,38.0206,1,5,1,Bachelors,Bachelors,38,PHILOSOPHY AND RELIGIOUS STUDIES.,Jewish/Judaic Studies.,True
236948,University of Washington-Seattle Campus,40.0201,1,5,41,Bachelors,Bachelors,40,PHYSICAL SCIENCES.,Astronomy.,True
236948,University of Washington-Seattle Campus,40.0201,1,7,5,Masters,Graduate,40,PHYSICAL SCIENCES.,Astronomy.,True
236948,University of Washington-Seattle Campus,40.0201,1,17,3,Doctoral (Research/Scholarship),Graduate,40,PHYSICAL SCIENCES.,Astronomy.,True
236948,University of Washington-Seattle Campus,40.0401,1,5,10,Bachelors,Bachelors,40,PHYSICAL SCIENCES.,"Atmospheric Sciences and Meteorology, General.",True
236948,University of Washington-Seattle Campus,40.0401,1,7,10,Masters,Graduate,40,PHYSICAL SCIENCES.,"Atmospheric Sciences and Meteorology, General.",True
236948,University of Washington-Seattle Campus,40.0401,1,17,12,Doctoral (Research/Scholarship),Graduate,40,PHYSICAL SCIENCES.,"Atmospheric Sciences and Meteorology, General.",True
236948,University of Washington-Seattle Campus,40.0402,1,5,13,Bachelors,Bachelors,40,PHYSICAL SCIENCES.,Atmospheric Chemistry and Climatology.,True
236948,University of Washington-Seattle Campus,40.0402,2,5,3,Bachelors,Bachelors,40,PHYSICAL SCIENCES.,Atmospheric Chemistry and Climatology.,True
236948,University of Washington-Seattle Campus,40.0501,1,5,76,Bachelors,Bachelors,40,PHYSICAL SCIENCES.,"Chemistry, General.",True
236948,University of Washington-Seattle Campus,40.0501,1,7,27,Masters,Graduate,40,PHYSICAL SCIENCES.,"Chemistry, General.",True
236948,University of Washington-Seattle Campus,40.0501,1,17,29,Doctoral (Research/Scholarship),Graduate,40,PHYSICAL SCIENCES.,"Chemistry, General.",True
236948,University of Washington-Seattle Campus,40.0501,2,5,8,Bachelors,Bachelors,40,PHYSICAL SCIENCES.,"Chemistry, General.",True
236948,University of Washington-Seattle Campus,40.0601,1,5,12,Bachelors,Bachelors,40,PHYSICAL SCIENCES.,"Geology/Earth Science, General.",True
236948,University of Washington-Seattle Campus,40.0601,1,7,4,Masters,Graduate,40,PHYSICAL SCIENCES.,"Geology/Earth Science, General.",True
236948,University of Washington-Seattle Campus,40.0601,1,17,8,Doctoral (Research/Scholarship),Graduate,40,PHYSICAL SCIENCES.,"Geology/Earth Science, General.",True
236948,University of Washington-Seattle Campus,40.0603,1,5,6,Bachelors,Bachelors,40,PHYSICAL SCIENCES.,Geophysics and Seismology.,True
236948,University of Washington-Seattle Campus,40.0603,1,7,0,Masters,Graduate,40,PHYSICAL SCIENCES.,Geophysics and Seismology.,True
236948,University of Washington-Seattle Campus,40.0603,1,17,0,Doctoral (Research/Scholarship),Graduate,40,PHYSICAL SCIENCES.,Geophysics and Seismology.,True
236948,University of Washington-Seattle Campus,40.0607,1,5,27,Bachelors,Bachelors,40,PHYSICAL SCIENCES.,"Oceanography, Chemical and Physical.",True
236948,University of Washington-Seattle Campus,40.0607,1,7,16,Masters,Graduate,40,PHYSICAL SCIENCES.,"Oceanography, Chemical and Physical.",True
236948,University of Washington-Seattle Campus,40.0607,1,17,5,Doctoral (Research/Scholarship),Graduate,40,PHYSICAL SCIENCES.,"Oceanography, Chemical and Physical.",True
236948,University of Washington-Seattle Campus,40.0607,2,5,5,Bachelors,Bachelors,40,PHYSICAL SCIENCES.,"Oceanography, Chemical and Physical.",True
236948,University of Washington-Seattle Campus,40.0699,1,5,19,Bachelors,Bachelors,40,PHYSICAL SCIENCES.,"Geological and Earth Sciences/Geosciences, Other.",True
236948,University of Washington-Seattle Campus,40.0801,1,5,62,Bachelors,Bachelors,40,PHYSICAL SCIENCES.,"Physics, General.",True
236948,University of Washington-Seattle Campus,40.0801,1,7,37,Masters,Graduate,40,PHYSICAL SCIENCES.,"Physics, General.",True
236948,University of Washington-Seattle Campus,40.0801,1,17,27,Doctoral (Research/Scholarship),Graduate,40,PHYSICAL SCIENCES.,"Physics, General.",True
236948,University of Washington-Seattle Campus,40.0801,2,5,40,Bachelors,Bachelors,40,PHYSICAL SCIENCES.,"Physics, General.",True
236948,University of Washington-Seattle Campus,40.0899,1,17,0,Doctoral (Research/Scholarship),Graduate,40,PHYSICAL SCIENCES.,"Physics, Other.",True
236948,University of Washington-Seattle Campus,41.0301,1,7,34,Masters,Graduate,41,SCIENCE TECHNOLOGIES/TECHNICIANS.,Chemical Technology/Technician.,True
236948,University of Washington-Seattle Campus,42.0101,1,5,0,Bachelors,Bachelors,42,PSYCHOLOGY.,"Psychology, General.",True
236948,University of Washington-Seattle Campus,42.2706,1,7,0,Masters,Graduate,42,PSYCHOLOGY.,Behavioral Neuroscience.,True
236948,University of Washington-Seattle Campus,42.2706,1,17,0,Doctoral (Research/Scholarship),Graduate,42,PSYCHOLOGY.,Behavioral Neuroscience.,True
236948,University of Washington-Seattle Campus,42.2799,1,5,462,Bachelors,Bachelors,42,PSYCHOLOGY.,"Research and Experimental Psychology, Other.",True
236948,University of Washington-Seattle Campus,42.2799,1,7,6,Masters,Graduate,42,PSYCHOLOGY.,"Research and Experimental Psychology, Other.",True
236948,University of Washington-Seattle Campus,42.2799,1,17,7,Doctoral (Research/Scholarship),Graduate,42,PSYCHOLOGY.,"Research and Experimental Psychology, Other.",True
236948,University of Washington-Seattle Campus,42.2799,2,5,71,Bachelors,Bachelors,42,PSYCHOLOGY.,"Research and Experimental Psychology, Other.",True
236948,University of Washington-Seattle Campus,42.2801,1,17,7,Doctoral (Research/Scholarship),Graduate,42,PSYCHOLOGY.,Clinical Psychology.,True
236948,University of Washington-Seattle Campus,42.2806,1,7,1,Masters,Graduate,42,PSYCHOLOGY.,Educational Psychology.,True
236948,University of Washington-Seattle Campus,42.2806,1,17,0,Doctoral (Research/Scholarship),Graduate,42,PSYCHOLOGY.,Educational Psychology.,True
236948,University of Washington-Seattle Campus,42.2807,1,7,25,Masters,Graduate,42,PSYCHOLOGY.,Clinical Child Psychology.,True
236948,University of Washington-Seattle Campus,42.9999,1,5,0,Bachelors,Bachelors,42,PSYCHOLOGY.,"Psychology, Other.",True
236948,University of Washington-Seattle Campus,43.0199,1,5,0,Bachelors,Bachelors,43,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.","Corrections and Criminal Justice, Other.",True
236948,University of Washington-Seattle Campus,44.0,1,7,0,Masters,Graduate,44,PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.,Not a CIP6 program (aggregate / unclassified),False
236948,University of Washington-Seattle Campus,44.0201,1,7,0,Masters,Graduate,44,PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.,Community Organization and Advocacy.,True
236948,University of Washington-Seattle Campus,44.0401,1,7,143,Masters,Graduate,44,PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.,Public Administration.,True
236948,University of Washington-Seattle Campus,44.0401,1,17,5,Doctoral (Research/Scholarship),Graduate,44,PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.,Public Administration.,True
236948,University of Washington-Seattle Campus,44.0501,1,7,0,Masters,Graduate,44,PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.,"Public Policy Analysis, General.",True
236948,University of Washington-Seattle Campus,44.0501,1,17,0,Doctoral (Research/Scholarship),Graduate,44,PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.,"Public Policy Analysis, General.",True
236948,University of Washington-Seattle Campus,44.0701,1,5,44,Bachelors,Bachelors,44,PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.,Social Work.,True
236948,University of Washington-Seattle Campus,44.0701,1,7,50,Masters,Graduate,44,PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.,Social Work.,True
236948,University of Washington-Seattle Campus,44.0701,1,17,4,Doctoral (Research/Scholarship),Graduate,44,PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.,Social Work.,True
236948,University of Washington-Seattle Campus,44.0701,2,5,4,Bachelors,Bachelors,44,PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.,Social Work.,True
236948,University of Washington-Seattle Campus,44.0702,1,7,0,Masters,Graduate,44,PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.,Youth Services/Administration.,True
236948,University of Washington-Seattle Campus,44.0799,1,7,18,Masters,Graduate,44,PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.,"Social Work, Other.",True
236948,University of Washington-Seattle Campus,45.0101,1,5,47,Bachelors,Bachelors,45,SOCIAL SCIENCES.,"Social Sciences, General.",True
236948,University of Washington-Seattle Campus,45.0101,2,5,2,Bachelors,Bachelors,45,SOCIAL SCIENCES.,"Social Sciences, General.",True
236948,University of Washington-Seattle Campus,45.0201,1,5,39,Bachelors,Bachelors,45,SOCIAL SCIENCES.,"Anthropology, General.",True
236948,University of Washington-Seattle Campus,45.0201,1,7,0,Masters,Graduate,45,SOCIAL SCIENCES.,"Anthropology, General.",True
236948,University of Washington-Seattle Campus,45.0201,1,17,1,Doctoral (Research/Scholarship),Graduate,45,SOCIAL SCIENCES.,"Anthropology, General.",True
236948,University of Washington-Seattle Campus,45.0201,2,5,8,Bachelors,Bachelors,45,SOCIAL SCIENCES.,"Anthropology, General.",True
236948,University of Washington-Seattle Campus,45.0204,1,7,1,Masters,Graduate,45,SOCIAL SCIENCES.,Cultural Anthropology.,True
236948,University of Washington-Seattle Campus,45.0204,1,17,2,Doctoral (Research/Scholarship),Graduate,45,SOCIAL SCIENCES.,Cultural Anthropology.,True
236948,University of Washington-Seattle Campus,45.0301,1,5,22,Bachelors,Bachelors,45,SOCIAL SCIENCES.,Archeology.,True
236948,University of Washington-Seattle Campus,45.0301,1,7,2,Masters,Graduate,45,SOCIAL SCIENCES.,Archeology.,True
236948,University of Washington-Seattle Campus,45.0301,1,17,0,Doctoral (Research/Scholarship),Graduate,45,SOCIAL SCIENCES.,Archeology.,True
236948,University of Washington-Seattle Campus,45.0301,2,5,1,Bachelors,Bachelors,45,SOCIAL SCIENCES.,Archeology.,True
236948,University of Washington-Seattle Campus,45.0603,1,5,241,Bachelors,Bachelors,45,SOCIAL SCIENCES.,Econometrics and Quantitative Economics.,True
236948,University of Washington-Seattle Campus,45.0603,1,7,10,Masters,Graduate,45,SOCIAL SCIENCES.,Econometrics and Quantitative Economics.,True
236948,University of Washington-Seattle Campus,45.0603,1,17,7,Doctoral (Research/Scholarship),Graduate,45,SOCIAL SCIENCES.,Econometrics and Quantitative Economics.,True
236948,University of Washington-Seattle Campus,45.0603,2,5,14,Bachelors,Bachelors,45,SOCIAL SCIENCES.,Econometrics and Quantitative Economics.,True
236948,University of Washington-Seattle Campus,45.0605,1,7,0,Masters,Graduate,45,SOCIAL SCIENCES.,International Economics.,True
236948,University of Washington-Seattle Campus,45.0701,1,7,0,Masters,Graduate,45,SOCIAL SCIENCES.,Geography.,True
236948,University of Washington-Seattle Campus,45.0702,1,5,103,Bachelors,Bachelors,45,SOCIAL SCIENCES.,Geographic Information Science and Cartography.,True
236948,University of Washington-Seattle Campus,45.0702,1,7,0,Masters,Graduate,45,SOCIAL SCIENCES.,Geographic Information Science and Cartography.,True
236948,University of Washington-Seattle Campus,45.0702,2,5,5,Bachelors,Bachelors,45,SOCIAL SCIENCES.,Geographic Information Science and Cartography.,True
236948,University of Washington-Seattle Campus,45.0901,1,7,17,Masters,Graduate,45,SOCIAL SCIENCES.,International Relations and Affairs.,True
236948,University of Washington-Seattle Campus,45.1001,1,5,218,Bachelors,Bachelors,45,SOCIAL SCIENCES.,"Political Science and Government, General.",True
236948,University of Washington-Seattle Campus,45.1001,1,7,5,Masters,Graduate,45,SOCIAL SCIENCES.,"Political Science and Government, General.",True
236948,University of Washington-Seattle Campus,45.1001,1,17,9,Doctoral (Research/Scholarship),Graduate,45,SOCIAL SCIENCES.,"Political Science and Government, General.",True
236948,University of Washington-Seattle Campus,45.1001,2,5,78,Bachelors,Bachelors,45,SOCIAL SCIENCES.,"Political Science and Government, General.",True
236948,University of Washington-Seattle Campus,45.1099,1,5,55,Bachelors,Bachelors,45,SOCIAL SCIENCES.,"Political Science and Government, Other.",True
236948,University of Washington-Seattle Campus,45.1099,1,7,0,Masters,Graduate,45,SOCIAL SCIENCES.,"Political Science and Government, Other.",True
236948,University of Washington-Seattle Campus,45.1099,2,5,10,Bachelors,Bachelors,45,SOCIAL SCIENCES.,"Political Science and Government, Other.",True
236948,University of Washington-Seattle Campus,45.1101,1,5,158,Bachelors,Bachelors,45,SOCIAL SCIENCES.,"Sociology, General.",True
236948,University of Washington-Seattle Campus,45.1101,1,7,8,Masters,Graduate,45,SOCIAL SCIENCES.,"Sociology, General.",True
236948,University of Washington-Seattle Campus,45.1101,1,17,4,Doctoral (Research/Scholarship),Graduate,45,SOCIAL SCIENCES.,"Sociology, General.",True
236948,University of Washington-Seattle Campus,45.1101,2,5,57,Bachelors,Bachelors,45,SOCIAL SCIENCES.,"Sociology, General.",True
236948,University of Washington-Seattle Campus,45.1201,1,7,0,Masters,Graduate,45,SOCIAL SCIENCES.,Urban Studies/Affairs.,True
236948,University of Washington-Seattle Campus,50.0301,1,5,11,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,"Dance, General.",True
236948,University of Washington-Seattle Campus,50.0301,1,7,3,Masters,Graduate,50,VISUAL AND PERFORMING ARTS.,"Dance, General.",True
236948,University of Washington-Seattle Campus,50.0301,2,5,1,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,"Dance, General.",True
236948,University of Washington-Seattle Campus,50.0401,1,5,20,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,"Design and Visual Communications, General.",True
236948,University of Washington-Seattle Campus,50.0401,1,7,0,Masters,Graduate,50,VISUAL AND PERFORMING ARTS.,"Design and Visual Communications, General.",True
236948,University of Washington-Seattle Campus,50.0404,1,5,15,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,Industrial and Product Design.,True
236948,University of Washington-Seattle Campus,50.0404,1,7,1,Masters,Graduate,50,VISUAL AND PERFORMING ARTS.,Industrial and Product Design.,True
236948,University of Washington-Seattle Campus,50.0408,1,5,0,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,Interior Design.,True
236948,University of Washington-Seattle Campus,50.0409,1,5,0,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,Graphic Design.,True
236948,University of Washington-Seattle Campus,50.0409,1,7,0,Masters,Graduate,50,VISUAL AND PERFORMING ARTS.,Graphic Design.,True
236948,University of Washington-Seattle Campus,50.0501,1,5,11,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,"Drama and Dramatics/Theatre Arts, General.",True
236948,University of Washington-Seattle Campus,50.0501,1,7,0,Masters,Graduate,50,VISUAL AND PERFORMING ARTS.,"Drama and Dramatics/Theatre Arts, General.",True
236948,University of Washington-Seattle Campus,50.0501,1,17,1,Doctoral (Research/Scholarship),Graduate,50,VISUAL AND PERFORMING ARTS.,"Drama and Dramatics/Theatre Arts, General.",True
236948,University of Washington-Seattle Campus,50.0502,1,7,0,Masters,Graduate,50,VISUAL AND PERFORMING ARTS.,Technical Theatre/Theatre Design and Technology.,True
236948,University of Washington-Seattle Campus,50.0505,1,5,0,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,"Theatre Literature, History and Criticism.",True
236948,University of Washington-Seattle Campus,50.0505,1,17,1,Doctoral (Research/Scholarship),Graduate,50,VISUAL AND PERFORMING ARTS.,"Theatre Literature, History and Criticism.",True
236948,University of Washington-Seattle Campus,50.0506,1,5,9,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,Acting.,True
236948,University of Washington-Seattle Campus,50.0506,1,7,7,Masters,Graduate,50,VISUAL AND PERFORMING ARTS.,Acting.,True
236948,University of Washington-Seattle Campus,50.0506,2,5,3,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,Acting.,True
236948,University of Washington-Seattle Campus,50.0507,1,5,6,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,Directing and Theatrical Production.,True
236948,University of Washington-Seattle Campus,50.0507,1,7,0,Masters,Graduate,50,VISUAL AND PERFORMING ARTS.,Directing and Theatrical Production.,True
236948,University of Washington-Seattle Campus,50.0599,1,7,0,Masters,Graduate,50,VISUAL AND PERFORMING ARTS.,"Dramatic/Theatre Arts and Stagecraft, Other.",True
236948,University of Washington-Seattle Campus,50.0599,1,17,0,Doctoral (Research/Scholarship),Graduate,50,VISUAL AND PERFORMING ARTS.,"Dramatic/Theatre Arts and Stagecraft, Other.",True
236948,University of Washington-Seattle Campus,50.0601,1,5,78,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,Film/Cinema/Media Studies.,True
236948,University of Washington-Seattle Campus,50.0601,1,7,3,Masters,Graduate,50,VISUAL AND PERFORMING ARTS.,Film/Cinema/Media Studies.,True
236948,University of Washington-Seattle Campus,50.0601,1,17,0,Doctoral (Research/Scholarship),Graduate,50,VISUAL AND PERFORMING ARTS.,Film/Cinema/Media Studies.,True
236948,University of Washington-Seattle Campus,50.0601,2,5,1,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,Film/Cinema/Media Studies.,True
236948,University of Washington-Seattle Campus,50.0605,1,5,0,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,Photography.,True
236948,University of Washington-Seattle Campus,50.0605,1,7,0,Masters,Graduate,50,VISUAL AND PERFORMING ARTS.,Photography.,True
236948,University of Washington-Seattle Campus,50.0701,1,5,139,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,"Art/Art Studies, General.",True
236948,University of Washington-Seattle Campus,50.0701,1,7,7,Masters,Graduate,50,VISUAL AND PERFORMING ARTS.,"Art/Art Studies, General.",True
236948,University of Washington-Seattle Campus,50.0703,1,5,21,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,"Art History, Criticism and Conservation.",True
236948,University of Washington-Seattle Campus,50.0703,1,7,0,Masters,Graduate,50,VISUAL AND PERFORMING ARTS.,"Art History, Criticism and Conservation.",True
236948,University of Washington-Seattle Campus,50.0703,1,17,1,Doctoral (Research/Scholarship),Graduate,50,VISUAL AND PERFORMING ARTS.,"Art History, Criticism and Conservation.",True
236948,University of Washington-Seattle Campus,50.0703,2,5,3,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,"Art History, Criticism and Conservation.",True
236948,University of Washington-Seattle Campus,50.0708,1,5,0,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,Painting.,True
236948,University of Washington-Seattle Campus,50.0708,1,7,0,Masters,Graduate,50,VISUAL AND PERFORMING ARTS.,Painting.,True
236948,University of Washington-Seattle Campus,50.0709,1,5,0,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,Sculpture.,True
236948,University of Washington-Seattle Campus,50.0709,1,7,0,Masters,Graduate,50,VISUAL AND PERFORMING ARTS.,Sculpture.,True
236948,University of Washington-Seattle Campus,50.071,1,5,0,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,Not a CIP6 program (aggregate / unclassified),False
236948,University of Washington-Seattle Campus,50.071,1,7,0,Masters,Graduate,50,VISUAL AND PERFORMING ARTS.,Not a CIP6 program (aggregate / unclassified),False
236948,University of Washington-Seattle Campus,50.0711,1,5,0,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,Ceramic Arts and Ceramics.,True
236948,University of Washington-Seattle Campus,50.0711,1,7,0,Masters,Graduate,50,VISUAL AND PERFORMING ARTS.,Ceramic Arts and Ceramics.,True
236948,University of Washington-Seattle Campus,50.0712,1,5,0,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,"Fiber, Textile and Weaving Arts.",True
